DATAFLOW,LAST UPDATE,freq,citizen,agedef,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2016,107303,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2017,107580,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2018,116739,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2019,116196,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2020,65167,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2021,68356,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2022,177875,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2023,97517,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2010,5749,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2011,6025,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2012,5727,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2013,5112,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2014,5353,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2015,4553,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2016,4904,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2017,6684,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2018,8643,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2019,10737,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2020,6008,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2022,15989,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2023,18316,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Montenegro,2024,20016,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2000,639,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2001,458,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2002,2259,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2004,1718,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2005,2671,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2006,2077,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2007,1320,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2008,1052,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2009,857,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2010,1359,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2011,1464,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2012,1715,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2013,2050,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2014,1935,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2015,1741,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2016,2262,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2017,2064,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2018,2053,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2019,2118,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2020,2555,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2021,1570,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2022,2452,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,North Macedonia,2024,7458,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2005,2075,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2006,3889,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2007,5292,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2008,6043,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2009,6161,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2010,4275,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2011,5465,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2012,9152,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2013,12446,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2014,15928,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2015,18202,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2016,18116,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2017,22750,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2018,27394,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2019,29304,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2020,14751,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2021,16963,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2022,34964,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2023,42239,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Malta,2024,34033,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,1998,122407,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,1999,119151,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2000,132850,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2001,133404,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2002,121250,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2003,104514,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2004,94019,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2005,92297,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2006,101150,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2007,116819,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2008,143516,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2009,122917,b,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2010,126776,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2011,130118,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2012,124566,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2013,129428,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2014,145323,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2015,166872,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2016,189232,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2017,189646,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2018,194306,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2019,215756,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2020,182244,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2021,214105,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2022,326798,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2023,274597,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Netherlands,2024,257714,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,1998,36704,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,1999,41841,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2000,36542,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2001,34264,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2002,40122,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2003,35957,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2004,36482,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2005,40148,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2006,45776,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2007,61774,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2008,58123,b,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2009,55953,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2010,69214,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2011,70337,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2012,69908,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2013,68313,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2014,66903,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2015,60816,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2016,61460,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2017,53351,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2018,47864,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2019,48680,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2020,36287,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2021,53947,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2022,90475,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2023,86589,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Norway,2024,66077,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,1998,8916,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,1999,7525,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2000,7331,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2001,6625,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2002,6587,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2003,7048,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2004,9495,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2005,9364,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2006,10802,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2007,14995,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2008,15275,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2009,189166,b,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2010,155131,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2011,157059,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2012,217546,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2013,220311,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2014,222275,p,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2015,218147,p,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2016,208302,ep,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2017,209353,ep,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2018,214083,ep,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2019,226649,ep,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2020,210615,ep,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2021,241116,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2022,275515,p,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2023,303275,p,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Poland,2024,300496,e,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,1998,56788,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,1999,68297,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2000,77775,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2001,61609,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2002,50611,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2003,31425,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2004,21093,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2005,21741,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2006,22741,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2007,29661,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2008,29718,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2009,32307,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2010,27575,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2011,18820,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2012,14668,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2013,17757,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2014,23077,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2015,36849,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2016,37644,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2017,46649,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2018,55357,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2019,95382,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2020,83654,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2021,97119,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2022,167098,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Portugal,2023,189367,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2008,138929,b,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2009,135844,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2010,149885,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2011,147685,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2012,167266,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2013,153646,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2014,136035,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2015,132795,e,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2016,137455,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2017,177435,e,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2018,172578,e,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2019,202422,e,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2020,145519,e,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2021,194642,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2022,293024,e,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2023,324091,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Romania,2024,286538,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Russia,2005,177230,,
